,date,R_m,CSAD,CSSD,StringencyIndex_WeightedAverage,C6E_Stay at home requirements,PopulationVaccinated,C2E_Workplace closing,C3E_Cancel public events,C4E_Restrictions on gatherings,C5E_Close public transport,C7E_Restrictions on internal movement,C8E_International travel controls,covid_deaths
173,2020-09-17,-0.2627915640049256,1.277617607962964,0.1133087309804915,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.4285714285714285
174,2020-09-18,2.133665978659359,1.5695824291759572,0.1264328224990074,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.4285714285714285
175,2020-09-21,-0.5967663402282284,1.0674903637055473,0.0913439849508949,75.46,3.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,0.4285714285714285
176,2020-09-22,-1.4882957376176258,1.1074520949453954,0.0945113254998284,71.76,3.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,0.2857142857142857
177,2020-09-23,0.1130067961650355,1.166264744761069,0.1045659277840806,63.43,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.1428571428571428
178,2020-09-24,-2.0436540922128024,1.032318093677136,0.0843609957417259,63.43,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.2857142857142857
179,2020-09-25,-0.12682248162917,1.1444464191738586,0.0997948707263582,63.43,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.2857142857142857
180,2020-09-28,-0.2084135623327098,1.168856903311999,0.0962155347450686,54.17,0.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.2857142857142857
181,2020-09-29,0.3839022498733824,1.0573571217243771,0.083803404883211,54.17,0.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.2857142857142857
182,2020-09-30,-0.3358828496872712,1.0674046005261133,0.0865453887779542,54.17,0.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.2857142857142857
183,2020-10-09,1.9950733951332231,1.571962774050206,0.1319177345800231,54.17,0.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
184,2020-10-12,2.539091676741104,1.443667655556441,0.1295733746681736,61.57,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
185,2020-10-13,0.1381793910516585,1.3693496198984654,0.1169168988467246,61.57,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
186,2020-10-14,-0.7876687180369063,1.272442873914292,0.1064421847805294,61.57,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
187,2020-10-15,-0.2786905551278939,1.106888586627462,0.0983140402241893,61.57,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
188,2020-10-16,-0.1178962086705496,1.17003112899734,0.0971941843648445,61.57,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
189,2020-10-19,-0.7482717910966528,1.1953953892461866,0.0990566334701462,61.57,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
190,2020-10-20,0.6051135077425175,1.214880726013477,0.1013591421895424,61.57,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
191,2020-10-21,-0.2650093103037417,1.299697124429261,0.1077398267889308,61.57,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
192,2020-10-22,-0.5559885866327379,1.328317616324577,0.1763225772281633,61.57,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
193,2020-10-23,-1.066863799187522,1.4136080637037831,0.1122933133890374,61.57,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0
194,2020-10-26,-0.6053207133198136,1.617070432818431,0.1343797765290344,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0
195,2020-10-27,0.1331359963435862,1.305428120371482,0.1082188662767094,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0
196,2020-10-28,0.4714753774618691,1.5912444780774089,0.13511942292691,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0
197,2020-10-29,0.3255897198434473,1.6073098300409487,0.136712495496683,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0
198,2020-10-30,-1.735177322370662,1.7841456822644797,0.144153599834341,68.98,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0
199,2020-11-02,0.0848641974852541,2.224909933381643,0.1778572072378862,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0
200,2020-11-03,1.5390358720450683,1.3156412848883683,0.1061952325640808,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0
201,2020-11-04,0.2514242215150282,1.4380896770409042,0.1261273331001873,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0
202,2020-11-05,1.5310893948329811,1.4876901487662246,0.1289542042175824,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.1428571428571428
203,2020-11-06,-0.0404327820398046,1.4942420493227369,0.1236082572842612,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.2857142857142857
204,2020-11-09,2.00284212916954,1.5767552677775911,0.1246959607854114,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.2857142857142857
205,2020-11-10,-0.6758253424186826,1.6802855824687373,0.1400010115706956,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.2857142857142857
206,2020-11-11,-0.9112652961470988,1.8520377187251715,0.1438402138908186,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.4285714285714285
207,2020-11-12,0.0486940417621652,1.2572068617410008,0.1011310610509525,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.2857142857142857
208,2020-11-13,-0.5810297016407635,1.375825980732694,0.1131019149445585,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.1428571428571428
209,2020-11-16,1.142796895930294,1.5955624534414723,0.1338057243324579,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.1428571428571428
210,2020-11-17,-0.0703104982437189,1.5894527522842834,0.1360192334965297,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.1428571428571428
211,2020-11-18,0.0441848424598313,1.4596202133523577,0.1267279900555438,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0
212,2020-11-19,0.3900244146427205,1.315904608389377,0.1170749840326641,63.43,2.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0
213,2020-11-20,0.5331615179412252,1.305895902061792,0.1124291292861004,76.39,3.0,0.0,3.0,2.0,4.0,1.0,2.0,3.0,0.0
214,2020-11-23,0.997050767105058,1.647616585720027,0.1290637016769663,76.39,3.0,0.0,3.0,2.0,4.0,1.0,2.0,3.0,0.0
215,2020-11-24,-0.2910088700987651,1.2718417339790649,0.1123393385204067,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0
216,2020-11-25,-1.365865090589148,1.303270535378346,0.1047301412819855,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0
217,2020-11-26,0.0150011201124372,1.2860221058859047,0.1043748355010691,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0
218,2020-11-27,0.9825315464245964,1.2973971242117266,0.1023164295068418,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0
219,2020-11-30,-0.019198487257509,1.457676753913178,0.1192660653133926,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.1428571428571428
220,2020-12-01,1.711423444223755,1.4158879035420209,0.1138646546629702,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.1428571428571428
221,2020-12-02,0.089636046977875,1.273023925718219,0.1121078580755156,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.1428571428571428
222,2020-12-03,-0.2806140556801845,1.3904777143537546,0.1142346244570788,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.2857142857142857
223,2020-12-04,-0.1642825015634516,1.3417007423024154,0.1108248740407363,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.4285714285714285
224,2020-12-07,-1.1487624686984124,1.264746767171596,0.1205640240840126,81.94,3.0,0.0,3.0,2.0,4.0,2.0,2.0,3.0,0.4285714285714285
225,2020-12-08,-0.3001568265485854,0.9596109208069996,0.0784448057528175,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.4285714285714285
226,2020-12-09,-1.6003317018728989,1.384716065698569,0.1112587901535431,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.4285714285714285
227,2020-12-10,-0.2146002573053478,1.2293515505517296,0.1062522523110592,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.5714285714285714
228,2020-12-11,-1.0635434522135434,1.3355472498140648,0.1105055881282917,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.4285714285714285
229,2020-12-14,0.2391481588622689,1.5570489047548124,0.1292340438662392,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.7142857142857143
230,2020-12-15,0.163969307882624,1.2936441271684234,0.104582653530774,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.1428571428571428
231,2020-12-16,-0.277370572709471,1.1672645017538046,0.093892366744762,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.5714285714285714
232,2020-12-17,1.2058042703568717,1.3625020366526202,0.1111596158550588,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.2857142857142858
233,2020-12-18,-0.009254641625625,1.5187665431511377,0.1205604140347752,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.5714285714285714
234,2020-12-21,0.8085102140261061,1.5979135893585783,0.1295089605039051,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.8571428571428568
235,2020-12-22,-2.302425483037953,1.7355143421048649,0.1317828337812876,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.5714285714285714
236,2020-12-23,0.7516817333821453,1.56179118241891,0.1344856995104013,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.2857142857142858
237,2020-12-24,-0.7437354445293866,1.642366355557053,0.128719746090799,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.4285714285714286
238,2020-12-25,1.0597538353696814,1.5690239905150931,0.1300083968035742,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.4285714285714286
239,2020-12-28,-0.2181011644994341,1.681480643536984,0.1443910408355737,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0
240,2020-12-29,-0.263456217136354,1.863313068329191,0.1632683082683746,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.4285714285714286
241,2020-12-30,0.9003779679034533,1.4629388143113842,0.1179668012244356,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.5714285714285714
242,2020-12-31,1.7531365330279618,1.55181897751339,0.1184611398455112,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0
243,2021-01-04,0.9736929127974736,2.35241032958347,0.1853338626540846,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.8571428571428568
244,2021-01-05,1.044137610302515,2.4633804648356032,0.1873894447363355,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.7142857142857142
245,2021-01-06,0.2366499359206696,1.914721227229808,0.1481072839057779,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.4285714285714286
246,2021-01-07,0.6674306622067876,2.5016764101641025,0.1921527396553166,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0
247,2021-01-08,0.552442221473113,2.034398952502601,0.1603218572986785,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.8571428571428571
248,2021-01-11,-1.5142362920072368,2.2333931072259,0.1737645990867964,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.1428571428571428
249,2021-01-12,1.9942217567282376,1.9988340651385736,0.1546739485244096,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.8571428571428571
250,2021-01-13,-0.1048386650926015,2.3332694075507083,0.1769309992465214,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0
251,2021-01-14,-1.0398556156791745,2.2382649291415837,0.1792918345066571,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.1428571428571428
252,2021-01-15,-0.2570812377384038,1.7803741120781973,0.1476417531759424,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.1428571428571428
253,2021-01-18,1.0328767424812042,1.7336207120439326,0.1423918984354744,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.7142857142857143
254,2021-01-19,-0.7516286685823206,2.0109743609174364,0.1529250231865495,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.7142857142857143
255,2021-01-20,0.3375368876614101,1.7072482505485802,0.1376797895578214,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.8571428571428571
256,2021-01-21,1.0823930440762062,1.8132860987604948,0.1450023055662874,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.7142857142857143
257,2021-01-22,-0.6351179387200399,2.280910651106841,0.1794314561267261,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.8571428571428571
258,2021-01-25,-0.1159333030522556,2.206107730448416,0.1740005916683697,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0
259,2021-01-26,-1.313945447940302,2.412131236654448,0.1855160337343178,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.2857142857142858
260,2021-01-27,0.282939034227805,1.6527705299104911,0.1410747958575282,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.2857142857142858
261,2021-01-28,-2.12191651995191,2.026260101255151,0.1560933525547993,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.4285714285714286
262,2021-01-29,-0.8079022004404433,1.9352737112980287,0.1486534439024736,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.5714285714285714
263,2021-02-01,0.8716945645847962,2.378931505844722,0.2022709333612873,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0
264,2021-02-02,0.9067401510970168,2.2299077706157275,0.1769238592284228,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.7142857142857142
265,2021-02-03,-0.7654488252084795,1.9004381727449735,0.157028952263889,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.7142857142857142
266,2021-02-04,-1.1825706042542186,2.0173639650667847,0.1584305064382778,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.5714285714285714
267,2021-02-05,-0.456895522980269,2.4604830211095408,0.1908207233204567,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.5714285714285714
268,2021-02-08,1.304510741781397,2.183196902952265,0.1738353943172065,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.8571428571428571
269,2021-02-09,2.0741606674129565,1.9072156481371163,0.1464768883780081,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.7142857142857143
270,2021-02-10,1.1870053344017644,1.8895093648619892,0.1500029576518215,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.7142857142857143
271,2021-02-18,1.2597720763947886,2.4682716588887152,0.2006058250719072,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.1428571428571428
272,2021-02-19,1.143623473736057,2.2021566120462093,0.1746126179746626,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.8571428571428571
273,2021-02-22,-0.9558418750296196,2.9228703320188343,0.2323536241128032,61.57,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.5714285714285714
274,2021-02-23,-0.4116151400964061,1.8463715196733876,0.1542682512866011,61.57,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.5714285714285714
275,2021-02-24,-1.5431658394313137,2.268843300383421,0.1746533580680191,61.57,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.2857142857142857
276,2021-02-25,0.5190617266232754,1.9961527022937176,0.1547341010233938,61.57,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.1428571428571428
277,2021-02-26,-2.016786302633629,1.8513737031910216,0.1479788381879648,61.57,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.1428571428571428
278,2021-03-01,1.474011955235397,1.8756270608189016,0.1457295793953593,56.02,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.2857142857142857
279,2021-03-02,-1.0347657026816026,1.671375724097261,0.1421011714766618,56.02,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.4285714285714285
280,2021-03-03,1.599080050060551,1.5887609110718672,0.134906747337483,56.02,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.4285714285714285
281,2021-03-04,-2.0255034456631487,2.160029009635265,0.1661212310870583,56.02,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.2857142857142857
282,2021-03-05,-0.0496854732137803,1.9187215478291213,0.1541047081707853,56.02,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.4285714285714285
283,2021-03-08,-2.204512884443303,2.4480350429001474,0.1891484998022022,56.02,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.5714285714285714
284,2021-03-09,-1.894695414871998,2.20022232205477,0.1677652967102024,56.02,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.4285714285714285
285,2021-03-10,-0.4452935696312116,1.8373319283737464,0.145974012980825,56.02,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.4285714285714285
286,2021-03-11,2.2074864533464904,1.6107537188391428,0.1288877660760477,56.02,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.5714285714285714
287,2021-03-12,0.4484778400712951,1.6512493466037734,0.1356622862463642,56.02,1.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,0.4285714285714285
288,2021-03-15,-1.2076700103825346,2.2088720984151147,0.1722576704018666,51.39,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.1428571428571428
289,2021-03-16,0.5916284494839807,1.4178412607983315,0.1208337640559821,51.39,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.1428571428571428
290,2021-03-17,0.2481500379504878,1.633653713884012,0.1362880038537883,51.39,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.1428571428571428
291,2021-03-18,0.445643480807464,1.3985685084601995,0.1140456376196281,51.39,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0
292,2021-03-19,-1.8542775119245327,1.4914962600621695,0.1139747329795415,51.39,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0
293,2021-03-22,1.3231402636422138,1.4804755280898156,0.1236600827015688,51.39,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0
294,2021-03-23,-1.1539335108726976,1.637738198089972,0.1288604956210134,51.39,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0
295,2021-03-24,-1.6041634256622113,1.9429649484699825,0.1526842943393849,51.39,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.1428571428571428
296,2021-03-25,0.0192663468080251,1.3549682903159912,0.1180259647542809,51.39,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.1428571428571428
297,2021-03-26,1.7322993123073305,1.6112757085956424,0.1220267354681632,51.39,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.1428571428571428
298,2021-03-29,0.1423404536580632,1.3961601661586271,0.1223159147783517,44.44,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.2857142857142857
299,2021-03-30,0.2667524465487749,1.5131414460357315,0.1312518081109835,44.44,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.2857142857142857
300,2021-03-31,-0.4402419918069752,1.6299082870844122,0.1343267420422518,50.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.1428571428571428
301,2021-04-01,0.7152331080112987,1.2755969534889515,0.1058219105907773,50.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.1428571428571428
302,2021-04-02,0.2501211324697662,1.3417747081503892,0.1061198796561291,50.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.1428571428571428
303,2021-04-06,0.0290088257419614,1.2019382086746828,0.1093219947428304,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0
304,2021-04-07,0.1596039577497122,1.5137244632992175,0.1345807355428437,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0
305,2021-04-08,-0.113720327067078,1.1407361089492307,0.0944907422433495,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0
306,2021-04-09,-0.7987545528970696,1.3024862609284018,0.1163865790242231,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0
307,2021-04-12,-1.669550399254336,1.8590579481732088,0.1399453604084898,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.4285714285714285
308,2021-04-13,-0.5644252162375908,1.4125292027551175,0.1275747696486042,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.4285714285714285
309,2021-04-14,0.9415666755899784,1.27717503663304,0.1125488049104277,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.5714285714285714
310,2021-04-15,-0.4603049049777979,1.2223457685518415,0.1033598381121984,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.7142857142857143
311,2021-04-16,0.851723672515608,1.314639587757995,0.1113534253748521,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.7142857142857143
312,2021-04-19,1.830655334693966,1.7651328826114256,0.1397954822856411,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.2857142857142857
313,2021-04-20,-0.3624984058040311,1.1855905932340425,0.1001584497442489,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.2857142857142857
314,2021-04-21,-0.0383047169643257,1.2399836786622789,0.1070362411848884,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.1428571428571428
315,2021-04-22,-0.1410852593163749,1.0528153194215089,0.0965511798343096,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0
316,2021-04-23,0.0966735253075961,1.3612457026196088,0.1141000774363696,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0
317,2021-04-26,-0.7289060590596869,1.576124193068774,0.1283177237962145,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.1428571428571428
318,2021-04-27,-0.3345363886596222,1.6015255984762982,0.1337645890548885,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.1428571428571428
319,2021-04-28,0.7525457904971208,1.5893100733002246,0.1333791118397961,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.1428571428571428
320,2021-04-29,0.6486945545908934,1.5654297495054483,0.1276388343603435,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.1428571428571428
321,2021-04-30,-1.0953369303485514,1.9243215101074929,0.1655794639735379,78.24,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,0.1428571428571428
322,2021-05-06,-0.3686921383870558,2.147222715553495,0.1756046732710952,63.43,1.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.1428571428571428
323,2021-05-07,-0.6420031522262513,1.8628481000452,0.1466467000678746,63.43,1.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.1428571428571428
324,2021-05-10,0.1369777934639349,2.018277786595622,0.1646221254248567,63.43,1.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.0
325,2021-05-11,0.2250598457855279,1.7725482808165196,0.1489718076020297,63.43,1.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.0
326,2021-05-12,0.4152577320247627,1.229590579934044,0.1129271496663829,61.57,1.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.0
327,2021-05-13,-1.0543334634079131,1.5029655707633327,0.1234165851617435,61.57,1.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.0
328,2021-05-14,1.9187481522056973,1.8899694463146413,0.146252026192294,67.13,3.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.0
329,2021-05-17,0.7113867350677465,1.881379790043233,0.1642093853227645,68.98,3.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.0
330,2021-05-18,0.3300612871922527,1.2285098508357075,0.1060300036782521,68.98,3.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.0
331,2021-05-19,-0.4843866223191013,1.2873324146749885,0.1233876012354103,68.98,3.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.2857142857142857
332,2021-05-20,-0.1312531014161579,1.6881362542578913,0.1396249422669181,68.98,3.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.2857142857142857
333,2021-05-21,-0.9243760469114488,1.48371819913809,0.1745737139445623,68.98,3.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,0.4285714285714285
334,2021-05-24,0.2936616666545117,1.4255630597093762,0.1316364803246016,68.98,3.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,1.5714285714285714
335,2021-05-25,2.08278554387189,1.5889981844231127,0.129039955047565,68.98,3.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,2.4285714285714284
336,2021-05-26,0.2548177775117974,1.3802039376754238,0.1181985674174596,68.98,3.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0
337,2021-05-27,0.358592144646003,1.2513083726062604,0.122610529298769,68.98,3.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,4.571428571428571
338,2021-05-28,-0.3695734841819236,1.3671782711925946,0.1160809324800632,68.98,3.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,6.285714285714286
339,2021-05-31,0.1357310967467259,1.4343491470585552,0.1237089254245906,66.2,2.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,12.285714285714286
340,2021-06-01,0.0011352870983743,1.4633098619278964,0.1606689578877662,66.2,2.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,13.571428571428571
341,2021-06-02,-0.7753706833287591,1.4048026621407377,0.1131288067038121,66.2,2.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,14.571428571428571
342,2021-06-03,-0.3664162724009851,1.434692096487535,0.1629339165989138,66.2,2.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,14.714285714285714
343,2021-06-04,0.1301039686207919,1.3954433120730214,0.1805462933049779,66.2,2.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,15.285714285714286
344,2021-06-07,-0.001219486325435,1.4219744292297078,0.1172800853771125,66.2,2.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,21.571428571428573
345,2021-06-08,-0.3723529255197026,1.4786549568804412,0.14402995954497,66.2,2.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,23.142857142857142
346,2021-06-09,-0.0808694284389832,1.246400568180458,0.1038330595447095,66.2,2.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,24.428571428571427
